2, 8, 42, 0, 708, 6, 6, 11, 6, 11, 7, 59, 5, 0, 2, 79, 6, 1792, 2, 12, 113, 6, 1, 29, 38, 0, 9, 13, 0, 98, 33, 429, 29, 0, 2, 4, 0, 3, 1, 154, 208, 1
6, 29, 7, 0, 41, 87, 0, 118, 9, 0, 0, 33, 0, 1, 0, 2, 1, 10, 2, 17, 17, 4, 0, 2, 709, 0, 0, 2, 22, 21, 0, 8, 3, 0, 1, 4, 0, 23, 2, 9, 3, 6
25, 2, 31, 0, 14, 2, 0, 0, 23, 70, 72, 0, 0, 2, 0, 6, 5, 85, 7, 18, 257, 4, 3, 2, 4, 2, 3, 48, 1, 61, 19, 54, 3, 5, 9, 12, 0, 4, 0, 567, 15, 0
89, 1, 38, 0, 3, 0, 0, 24, 3, 58, 37, 0, 0, 52, 0, 215, 509, 368, 4, 84, 1944, 51, 0, 32, 3, 1, 1, 48, 0, 524, 57, 45, 5, 1, 145, 161, 1, 0, 1, 2999, 65, 1
46, 0, 2, 0, 0, 0, 0, 2, 0, 10, 13, 0, 0, 0, 0, 3, 0, 75, 3, 5, 77, 0, 0, 0, 0, 0, 0, 268, 0, 9, 11, 63, 0, 0, 1, 0, 0, 0, 0, 10725, 20, 0
2, 2, 7, 1, 0, 2, 0, 17, 3, 10, 3, 0, 0, 0, 0, 2, 6, 10, 1, 44, 10, 0, 0, 1, 0, 0, 0, 4, 9, 5, 1, 21, 0, 0, 0, 0, 0, 1, 1, 76, 2, 3
137, 2, 291, 2, 11, 2, 5, 11, 7, 186, 122, 1, 0, 11, 0, 1, 1, 544, 63, 10, 157, 146, 0, 1, 2, 1, 2, 191, 0, 120, 83, 356, 47, 12, 11, 13, 0, 0, 0, 5884, 86, 0
33, 1, 135, 0, 0, 1, 0, 0, 1, 806, 357, 0, 0, 0, 0, 3, 0, 119, 71, 33, 32, 34, 0, 13, 0, 0, 0, 351, 0, 277, 61, 241, 3, 1, 8, 16, 0, 0, 0, 4214, 11, 0
1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 9, 0, 0, 0, 0, 0, 2, 0, 12, 0, 0, 0, 0, 1, 0, 1, 0, 1, 4, 1, 0, 0, 0, 0, 0, 12, 0, 1, 2, 20, 0, 0, 0, 1, 0, 0, 0, 22, 2, 0
4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0
9, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 16, 8, 6, 0, 0, 0, 0, 0, 4, 16, 0, 1, 7, 4, 0, 0, 0, 0, 0, 0, 15, 6, 0
4, 16, 11, 0, 1, 25, 0, 6, 2, 9, 16, 25, 0, 0, 0, 1, 21, 18, 7, 4, 37, 2, 0, 0, 5, 0, 0, 14, 4, 22, 6, 12, 1, 0, 6, 9, 310, 12, 6, 354, 1, 2
3, 0, 3, 0, 0, 4, 0, 0, 0, 2, 0, 7, 0, 0, 0, 0, 1, 3, 0, 2, 7, 3, 0, 0, 0, 0, 0, 1, 22, 0, 0, 3, 17, 0, 2, 0, 3, 0, 0, 23, 1, 0
4, 8, 33, 0, 0, 89, 0, 74, 2, 2, 11, 1, 0, 0, 0, 6, 1, 28, 1, 4, 60, 5, 0, 3, 192, 0, 0, 36, 7, 118, 4, 33, 3, 0, 0, 12, 7, 36, 25, 357, 7, 6
7, 821, 24, 0, 6, 6, 0, 18, 7, 10, 9, 0, 0, 0, 0, 100, 3, 54, 1, 0, 44, 5, 0, 0, 0, 2, 1, 2, 0, 18, 6, 525, 2, 0, 2, 3, 3, 12, 6, 140, 37, 1
23, 49, 87, 0, 1, 726, 0, 2115, 111, 9, 311, 4, 0, 1, 0, 500, 22, 20, 3, 32, 157, 41, 0, 19, 1, 1, 1, 86, 2, 104, 25, 398, 3, 1, 16, 41, 3, 327, 20, 422, 19, 135
21, 4, 23, 0, 0, 0, 1, 15, 4, 70, 23, 0, 0, 2, 0, 5, 0, 272, 24, 15, 23, 13, 0, 1, 93, 0, 0, 432, 0, 157, 47, 1636, 17, 0, 2, 9, 1, 3, 0, 3738, 35, 0
54, 69, 118, 0, 0, 149, 0, 43, 10, 10, 130, 21, 0, 2, 3, 10, 0, 29, 4, 20, 48, 53, 0, 2, 458, 11, 0, 178, 0, 185, 13, 30, 0, 2, 27, 25, 1, 67, 18, 245, 29, 1
2, 7, 29, 0, 0, 21, 0, 8, 5, 3, 268, 0, 0, 0, 0, 9, 0, 24, 4, 4, 107, 7, 3, 1, 57, 0, 0, 701, 1, 207, 101, 48, 5, 0, 8, 16, 1, 0, 2, 369, 19, 0
29, 0, 267, 1, 240, 1, 0, 1, 15, 31, 41, 1, 0, 22, 0, 32, 0, 105, 9, 103, 92, 107, 2, 21, 1, 0, 2, 123, 0, 118, 34, 385, 10, 6, 17, 8, 0, 2, 0, 1440, 41, 0
114, 0, 13, 0, 13, 9, 0, 2, 0, 0, 1, 16, 0, 12, 2, 5, 2, 2, 3, 3, 21, 1, 6, 4, 1, 0, 0, 6, 2, 1, 3, 87, 20, 0, 80, 10, 1, 0, 0, 12, 89, 0
0, 11, 17, 0, 6, 17, 0, 1, 0, 5, 4, 1, 0, 0, 0, 0, 0, 1, 0, 3, 4, 16, 0, 0, 0, 0, 0, 8, 0, 2, 3, 0, 0, 0, 4, 21, 1, 2, 7, 7, 0, 1
7, 19, 33, 0, 23, 229, 3, 31, 2, 20, 47, 262, 1, 20, 16, 12, 1, 486, 10, 38, 398, 14, 68, 66, 7, 1, 1, 76, 0, 102, 36, 227, 26, 0, 79, 23, 5, 94, 3, 795, 169, 1
6, 6, 3, 0, 1, 39, 0, 27, 29, 5, 5, 1, 1, 0, 1, 46, 83, 12, 1, 4, 11, 5, 0, 0, 0, 0, 0, 7, 1, 22, 2, 16, 0, 0, 3, 3, 13, 21, 24, 105, 5, 57
156, 1, 62, 0, 2, 6, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 1, 26, 0, 15, 96, 6, 0, 1, 0, 0, 1, 2, 0, 9, 4, 15, 3, 0, 0, 1, 0, 5, 2, 23, 9, 1
0, 0, 1, 0, 0, 0, 0, 1, 0, 9, 5, 0, 0, 0, 0, 0, 8, 5, 1, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, 9, 1, 12, 0, 0, 0, 1, 0, 0, 2, 363, 0, 0
27, 0, 9, 0, 6, 1, 0, 2, 3, 0, 2, 1, 0, 0, 0, 0, 0, 4, 0, 9, 22, 9, 0, 2, 0, 0, 0, 3, 0, 4, 1, 9, 4, 1, 0, 2, 0, 0, 0, 8, 29, 0
14, 1, 23, 0, 0, 11, 2, 24, 1, 55, 4, 1, 0, 0, 0, 1, 465, 35, 11, 12, 150, 2, 0, 13, 0, 0, 0, 22, 62, 57, 13, 81, 0, 0, 2, 8, 1, 21, 9, 1336, 9, 7
5, 0, 37, 0, 0, 3, 0, 1, 0, 26, 1, 2, 0, 2, 0, 0, 24, 45, 1, 6, 71, 6, 0, 8, 0, 0, 0, 26, 56, 10, 3, 35, 0, 0, 0, 0, 1, 2, 0, 495, 3, 0
2, 7, 20, 0, 0, 4, 23, 53, 19, 379, 16, 3, 17, 0, 0, 21, 6, 82, 14, 19, 37, 8, 0, 0, 3, 1, 0, 134, 0, 240, 37, 410, 2, 0, 6, 13, 5, 25, 0, 3264, 75, 3
16, 1, 15, 0, 1, 6, 1, 33, 1, 23, 2, 0, 0, 0, 0, 4, 164, 15, 8, 32, 147, 3, 2, 21, 0, 0, 0, 6, 252, 10, 5, 27, 2, 0, 0, 5, 4, 25, 4, 256, 8, 4
33, 6, 12, 0, 1, 0, 1, 0, 8, 209, 27, 0, 0, 0, 0, 0, 3, 96, 21, 260, 3, 18, 0, 3, 0, 0, 1, 128, 0, 48, 29, 129, 0, 0, 2, 9, 0, 0, 3, 1714, 12, 0
35, 0, 89, 0, 1, 1, 429, 5, 26, 671, 28, 0, 5, 0, 0, 24, 516, 63, 96, 21, 247, 78, 0, 17, 0, 0, 8, 64, 0, 273, 14, 195, 5, 2, 46, 32, 0, 0, 0, 2426, 49, 1
13, 67, 73, 0, 5, 32, 12, 44, 5, 201, 107, 1, 0, 0, 0, 6, 43, 36, 61, 236, 221, 12, 0, 2, 2, 1, 1, 233, 8, 195, 30, 244, 0, 0, 108, 42, 1, 18, 1, 3719, 12, 12
19, 26, 68, 0, 25, 19, 0, 649, 3, 4, 32, 36, 0, 0, 0, 94, 52, 362, 5, 1, 820, 9, 1, 1, 79, 3, 2, 3, 1, 777, 1, 229, 7, 0, 2, 4, 33, 6, 2, 470, 47, 4
15, 3, 25, 0, 10, 13, 0, 6, 7, 0, 24, 44, 0, 2, 0, 13, 0, 392, 0, 7, 80, 3, 0, 1, 2, 6, 4, 1, 0, 15, 12, 25, 2, 2, 0, 2, 2, 5, 0, 119, 97, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0
3, 4, 14, 0, 0, 41, 0, 23, 5, 48, 9, 79, 0, 2, 0, 4, 10, 8, 3, 57, 27, 2, 3, 3, 1, 0, 1, 11, 48, 6, 6, 20, 0, 0, 0, 9, 4, 24, 6, 635, 3, 8
4, 1, 5, 0, 0, 12, 0, 10, 1, 21, 0, 10, 0, 0, 1, 1, 39, 58, 21, 3, 19, 6, 0, 5, 4, 0, 0, 5, 6, 13, 0, 14, 0, 0, 0, 2, 18, 13, 7, 349, 3, 0
14, 3, 17, 0, 1, 7, 2, 7, 2, 11, 6, 23, 1, 2, 0, 3, 209, 42, 0, 9, 107, 7, 1, 3, 0, 0, 0, 13, 13, 34, 13, 7, 2, 0, 2, 5, 0, 9, 1, 1351, 13, 6
6, 16, 10, 0, 0, 8, 0, 11, 5, 3, 2, 0, 0, 0, 0, 2, 1, 23, 4, 1, 5, 2, 0, 0, 14, 0, 0, 9, 0, 9, 1, 13, 1, 0, 1, 0, 0, 4, 3, 54, 1, 0
318, 40, 287, 0, 5, 62, 0, 19, 14, 3, 1, 84, 0, 1, 2, 61, 3, 140, 0, 5, 79, 119, 5, 5, 11, 0, 1, 35, 0, 854, 7, 453, 17, 0, 4, 1, 1, 30, 2, 59, 74, 0
13, 15, 44, 0, 2, 11, 0, 19, 13, 5, 3, 3, 0, 5, 1, 5, 0, 59, 6, 3, 87, 3, 0, 1, 5, 0, 5, 26, 1, 145, 1, 67, 6, 0, 6, 6, 0, 14, 8, 3038, 20, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 149, 0, 0, 0, 0, 0, 7, 3, 0, 2, 48, 0, 0, 2, 0, 0, 0, 10, 0, 16, 24, 3, 0, 0, 0, 9, 0, 0, 0, 148, 1, 0
6, 6, 18, 0, 2, 4, 0, 3, 0, 2, 1, 2, 0, 5, 0, 0, 0, 3, 2, 33, 34, 7, 0, 0, 4, 0, 0, 21, 0, 7, 4, 21, 3, 0, 8, 0, 0, 2, 0, 48, 4, 0
4, 2, 14, 0, 0, 26, 0, 1, 5, 14, 31, 2, 10, 0, 0, 6, 3, 54, 4, 1, 193, 0, 1, 3, 3, 0, 0, 104, 0, 24, 5, 67, 1, 0, 35, 45, 3, 37, 8, 326, 16, 4
21, 7, 64, 0, 4, 71, 2, 80, 2, 32, 6, 82, 13, 0, 0, 8, 33, 74, 4, 46, 73, 4, 197, 812, 4, 1, 1, 14, 2, 7, 3, 100, 6, 2, 0, 28, 1, 50, 1, 292, 34, 27
480, 644, 174, 2, 1, 61, 0, 21, 587, 12, 10, 9, 0, 198, 9, 5, 2, 120, 3, 54, 329, 41, 35, 114, 87, 1, 10, 111, 3, 876, 52, 155, 104, 13, 31, 5, 1, 42, 5, 219, 489, 2
0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 3, 3, 0
10, 108, 16, 0, 7, 240, 0, 76, 10, 95, 118, 2, 0, 0, 0, 9, 2, 138, 11, 8, 32, 33, 0, 0, 243, 3, 3, 244, 0, 80, 61, 160, 16, 0, 5, 14, 0, 76, 9, 635, 26, 4
16, 21, 28, 0, 1, 34, 1, 34, 11, 325, 96, 0, 0, 9, 5, 14, 10, 1213, 12, 30, 533, 30, 0, 14, 29, 0, 0, 352, 0, 194, 64, 830, 3, 0, 26, 43, 5, 23, 24, 5013, 14, 1
1, 0, 4, 0, 1, 2, 0, 0, 2, 10, 14, 0, 0, 0, 0, 1, 0, 26, 12, 8, 7, 1, 0, 1, 0, 0, 0, 28, 1, 25, 25, 21, 10, 0, 10, 9, 2, 0, 0, 117, 2, 0
22, 1, 20, 0, 16, 1, 0, 2, 24, 159, 195, 0, 1, 1, 0, 5, 1, 49, 27, 29, 46, 3, 0, 5, 0, 1, 1, 97, 0, 44, 53, 157, 3, 0, 71, 73, 0, 0, 0, 2282, 1059, 0
3, 3, 32, 0, 7, 0, 24, 1, 0, 92, 244, 0, 4, 2, 0, 19, 157, 37, 11, 1, 199, 40, 0, 1, 0, 0, 0, 350, 1, 145, 36, 178, 0, 0, 10, 10, 0, 0, 0, 2009, 21, 0
5, 1, 14, 0, 1, 0, 0, 0, 0, 25, 64, 0, 2, 0, 0, 10, 23, 46, 9, 7, 48, 3, 0, 1, 0, 0, 0, 108, 0, 368, 36, 41, 3, 106, 17, 404, 0, 3, 0, 2672, 17, 1
17, 1, 96, 0, 1, 3, 0, 2, 3, 71, 675, 0, 1, 0, 0, 27, 4, 62, 52, 13, 68, 50, 0, 5, 32, 1, 0, 713, 0, 634, 101, 589, 9, 0, 2, 11, 0, 1, 10, 2331, 13, 0
1, 0, 11, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 0, 0, 4, 2, 16, 0, 18, 5, 1, 0, 0, 1, 0, 0, 1, 0, 0, 7, 10, 5, 0, 3, 2, 0, 0, 0, 12, 5, 0
8, 1, 90, 0, 4, 10, 1, 1, 3, 302, 378, 0, 0, 4, 0, 14, 17, 364, 56, 233, 66, 7, 3, 6, 4, 3, 4, 281, 1, 386, 205, 246, 2, 4, 9, 27, 0, 0, 0, 5568, 10, 1
25, 0, 6, 0, 0, 1, 0, 3, 1, 8, 1, 0, 0, 0, 0, 0, 42, 1, 3, 11, 61, 0, 0, 2, 0, 0, 0, 3, 41, 5, 3, 6, 0, 0, 0, 0, 0, 1, 0, 177, 2, 0
13, 2, 25, 0, 0, 2, 0, 4, 3, 27, 1, 0, 0, 1, 0, 0, 0, 199, 2, 2, 9, 0, 0, 1, 2, 0, 0, 41, 0, 10, 20, 312, 1, 0, 0, 10, 0, 0, 4, 746, 13, 0
6, 0, 7, 0, 0, 1, 0, 0, 1, 17, 3, 0, 0, 0, 0, 5, 0, 91, 9, 2, 38, 3, 0, 0, 0, 0, 0, 423, 0, 54, 15, 527, 7, 0, 0, 5, 2, 7, 0, 1922, 7, 0
3, 3, 5, 0, 0, 1, 0, 4, 0, 30, 32, 0, 0, 0, 0, 6, 173, 10, 1, 0, 76, 3, 0, 2, 3, 1, 0, 39, 0, 105, 13, 35, 0, 0, 4, 8, 1, 1, 3, 1575, 3, 1
4, 28, 68, 0, 0, 29, 0, 8, 1, 1, 48, 0, 0, 1, 0, 0, 0, 11, 1, 14, 11, 23, 0, 0, 145, 0, 0, 63, 0, 6, 3, 16, 1, 0, 2, 0, 0, 13, 1, 144, 0, 0
12, 4, 66, 0, 8, 12, 16, 2, 14, 499, 360, 1, 0, 3, 1, 7, 2, 1298, 213, 13, 49, 140, 0, 12, 4, 3, 1, 967, 0, 481, 45, 738, 8, 2, 10, 6, 0, 1, 0, 9714, 64, 0
10, 3, 37, 0, 1, 71, 272, 144, 3, 273, 117, 37, 2, 8, 3, 4, 1448, 980, 85, 65, 173, 75, 61, 94, 0, 0, 2, 163, 0, 271, 37, 147, 17, 0, 16, 68, 4, 38, 0, 2471, 24, 14
10, 488, 346, 0, 3, 85, 0, 218, 446, 7, 98, 6, 0, 2, 1, 4, 5, 388, 0, 4, 76, 20, 1, 13, 3, 23, 8, 1791, 1, 2236, 4, 899, 14, 0, 0, 2, 4, 29, 4, 208, 77, 1
26, 0, 45, 1, 35, 2, 4, 0, 7, 28, 19, 0, 0, 5, 1, 4, 0, 159, 18, 10, 6, 45, 0, 2, 1, 0, 0, 55, 0, 23, 14, 44, 0, 0, 4, 2, 0, 0, 0, 337, 13, 0
4, 2, 13, 1, 11, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 1, 0, 117, 1, 1, 8, 21, 0, 0, 1, 0, 0, 0, 0, 2, 2, 27, 2, 1, 3, 0, 0, 0, 0, 133, 25, 0
21, 2, 55, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 9, 12, 32, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 5, 5, 2, 0, 1, 0, 0, 17, 0
0, 3, 9, 0, 0, 3, 0, 2, 3, 16, 65, 1, 0, 1, 1, 3, 16, 9, 0, 14, 34, 0, 0, 0, 0, 0, 0, 31, 2, 17, 19, 9, 0, 0, 5, 14, 5, 8, 4, 332, 3, 2
1, 10, 35, 0, 0, 30, 0, 9, 2, 3, 19, 23, 0, 0, 0, 3, 12, 8, 1, 1, 22, 43, 2, 3, 2, 0, 0, 27, 1, 4, 7, 13, 0, 0, 4, 4, 0, 12, 10, 57, 3, 2
2, 0, 2, 0, 0, 10, 0, 1, 1, 5, 5, 0, 0, 0, 0, 1, 161, 23, 0, 1, 26, 1, 0, 4, 0, 1, 2, 8, 0, 15, 9, 25, 0, 0, 3, 49, 0, 0, 3, 152, 5, 0
5, 4, 12, 0, 0, 4, 0, 6, 0, 424, 15, 0, 0, 0, 0, 1, 2432, 32, 7, 1, 20, 8, 1, 5, 0, 0, 0, 73, 0, 60, 51, 13, 0, 0, 0, 55, 2, 1, 5, 893, 7, 3
0, 13, 16, 0, 0, 82, 0, 25, 0, 5, 3, 0, 0, 0, 0, 0, 0, 8, 1, 7, 19, 0, 0, 1, 0, 0, 0, 2, 0, 11, 5, 14, 0, 0, 0, 2, 3, 108, 15, 13, 2, 37
3, 9, 11, 0, 0, 3, 0, 15, 2, 219, 67, 0, 0, 0, 0, 160, 1955, 40, 12, 0, 12, 3, 0, 8, 0, 2, 1, 138, 0, 161, 137, 168, 2, 0, 59, 262, 2, 3, 1, 1295, 16, 1
28, 2, 19, 0, 1, 0, 19, 4, 3, 138, 23, 2, 1, 0, 0, 5, 60, 100, 33, 7, 76, 3, 5, 15, 11, 0, 3, 17, 0, 85, 4, 134, 0, 0, 2, 8, 1, 2, 0, 861, 36, 0
0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 16, 0, 1, 4, 0, 0, 1, 21, 11, 0, 0, 3, 0, 1, 0, 15, 0, 4, 2, 4, 0, 2, 0, 0, 0, 14, 0, 15, 8, 31, 0, 0, 11, 2, 25, 1, 0, 130, 9, 0
9, 3, 187, 0, 0, 44, 0, 86, 6, 9, 5, 2, 0, 82, 0, 0, 1, 14, 2, 1013, 25, 56, 0, 2, 9, 0, 0, 45, 2, 16, 3, 32, 2, 4, 11, 5, 2, 15, 0, 134, 13, 0
3, 0, 23, 0, 0, 4, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 2, 2, 18, 4, 0, 0, 0, 0, 1, 0, 3, 1, 4, 0, 0, 0, 0, 0, 1, 0, 5, 3, 0
20, 1, 44, 0, 32, 2, 4, 1, 10, 37, 50, 0, 0, 10, 0, 1, 0, 239, 6, 8, 11, 39, 0, 0, 1, 0, 0, 59, 0, 33, 9, 31, 3, 3, 25, 2, 0, 0, 0, 352, 16, 0
18, 19, 39, 0, 23, 24, 0, 22, 37, 1, 0, 31, 1, 2, 2, 17, 0, 567, 0, 182, 220, 9, 1, 14, 60, 1, 8, 0, 0, 21, 60, 481, 173, 6, 2, 4, 1, 3, 0, 7, 1295, 0
9, 298, 49, 0, 0, 285, 1, 111, 51, 12, 1, 0, 0, 8, 0, 8, 0, 172, 12, 26, 104, 2, 0, 10, 9, 5, 1, 2, 0, 94, 5, 313, 163, 0, 17, 2, 3, 261, 51, 643, 68, 10
14, 1, 34, 0, 7, 1, 0, 6, 2, 50, 110, 3, 0, 0, 0, 3, 7, 154, 12, 413, 66, 9, 1, 13, 0, 2, 1, 421, 1, 155, 25, 190, 5, 0, 13, 6, 1, 1, 0, 3359, 25, 0
